date,volatility,rsi,rsi_norm,macd,z_score_price,Label
2018-04-03,0.0002698135374764242,62.259897862946936,0.6225989786294693,0.0027986338221523965,1.149444742235587,1.0
2018-04-04,0.0002554677922829678,56.257987685938986,0.5625798768593898,0.0034834899142879294,0.6755898827829596,1.0
2018-04-11,0.00020603672474727786,50.66081713716606,0.5066081713716606,0.0024205199585338733,0.9585123506171992,1.0
2018-04-12,0.0001976749883977228,53.579744652628534,0.5357974465262854,0.0029946155921862783,0.673891422028344,1.0
2018-04-13,0.00017956405034042075,49.809410106389876,0.4980941010638988,0.003211444891121573,0.5446188917576458,1.0
2018-04-17,0.00019119322245532538,62.42325668551059,0.6242325668551059,0.004948182718408134,1.930721800597315,1.0
2018-04-18,0.00019425985736186823,58.127604562413104,0.581276045624131,0.005839367609056012,1.095599422014665,1.0
2018-04-19,0.0001916418806472572,54.470962790957344,0.5447096279095734,0.006371196107906485,1.013185337818879,1.0
2018-04-20,0.00019349770996676205,61.33555799528938,0.6133555799528938,0.008006384767966779,1.6292025712394518,1.0
2018-04-23,0.0001904416375802569,49.26214974365575,0.4926214974365575,0.0076092312754809655,0.7572737435094749,1.0
2018-04-24,0.00021818082991237653,37.80369215350275,0.3780369215350275,0.001510675987432819,-2.1968409450686663,1.0
2018-04-25,0.0002186552462386658,38.24532151170497,0.3824532151170497,-0.004123803316090857,-2.4378746562251257,1.0
2018-04-26,0.0002193125743809253,43.191631241201065,0.4319163124120107,-0.007096749035767402,-1.6585011782729093,1.0
